datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day
2022-03-07 17:00:00,268.85567759642424,25.93468590095388,70.90232415654232,0.0,101124.13738441028,12903.510709537739,0.12245390972573005,0,17,0,Spring,2022,3,10,238.2597349168939,274.02699019940394,287.95974761045426
2022-03-07 18:00:00,282.5707627877876,22.136024038443438,77.85147423977541,0.0,99240.32896325382,12804.172127678285,0.12383760058312243,0,18,0,Spring,2022,3,10,268.85567759642424,272.1159788120809,288.06692040139177
2022-03-07 19:00:00,313.5764707486626,21.984702318010775,75.7581542187669,0.0,99451.19482324565,13267.213991201932,0.11879991616820856,0,19,0,Spring,2022,3,10,282.5707627877876,305.10387119358757,288.169171423041
2022-03-07 20:00:00,292.90995227897355,24.00634558650142,79.42060613418573,0.0,100021.62199829907,12691.050190613862,0.11893969035863307,0,20,0,Spring,2022,3,10,313.5764707486626,300.6937341690065,288.14023004599466
2022-03-07 21:00:00,320.49075693843656,25.902481890896965,74.16321773091438,0.0,100022.4898636643,12924.661131633902,0.12857488666872255,0,21,0,Spring,2022,3,10,292.90995227897355,313.7286848014721,288.1285230807503
2022-03-07 22:00:00,331.1970769666056,21.573563554082742,77.6982506139509,0.0,99729.99096143377,13180.876292452602,0.11589574285494243,0,22,0,Spring,2022,3,10,320.49075693843656,367.08275150140895,288.06821079885293
2022-03-07 23:00:00,338.7909722910868,23.72856689173548,80.84315116276896,0.0,100308.03943595964,12518.021722722615,0.11729982609235225,0,23,0,Spring,2022,3,10,331.1970769666056,341.54009403262216,288.0439091033742
2022-03-08 00:00:00,318.5214131355453,24.56955282344115,71.79590193408168,0.0,100451.04171880025,13000.37812803135,0.11768729945917038,1,0,0,Spring,2022,3,10,338.7909722910868,314.2479445998829,287.8277991877656
2022-03-08 01:00:00,342.6376172795949,25.098131037306292,76.26300456598881,118.29686650180825,99990.9161835456,12936.350480985016,0.1284952732766931,1,1,0,Spring,2022,3,10,318.5214131355453,328.64765872944326,287.9271242167678
2022-03-08 02:00:00,358.9911131793411,24.064802933334455,65.61247221742882,228.53199704633337,99865.7550701558,12777.891926340017,0.1101166218984096,1,2,0,Spring,2022,3,10,342.6376172795949,292.38253454400103,288.29318039761455
2022-03-08 03:00:00,346.3771448602493,22.97786414461336,78.56429849885734,323.19304965913284,99988.86890519243,13157.349125844525,0.124112049573888,1,3,0,Spring,2022,3,10,358.9911131793411,310.42586252917334,288.2423038090442
2022-03-08 04:00:00,305.019567476776,22.056739381482565,84.825096120853,395.82903003943,99751.3196040128,13257.320456686535,0.11985250645129435,1,4,0,Spring,2022,3,10,346.3771448602493,336.1235790752598,288.1262155390557
2022-03-08 05:00:00,314.62451717445214,23.884207588872755,68.82960316479708,441.4899161609411,99150.88152890558,13045.72521514181,0.1290674511103245,1,5,0,Spring,2022,3,10,305.019567476776,285.74607730822686,288.124365489929
2022-03-08 06:00:00,285.16014124976914,21.56764179880879,74.59487710140084,457.06399409266686,100150.46221850377,12854.774098124752,0.1217781454986343,1,6,0,Spring,2022,3,10,314.62451717445214,341.9075336356427,288.0396815034289
2022-03-08 07:00:00,293.4618016131136,17.86921885579079,79.45418990811112,441.48991616094116,100382.91785687402,12624.742540817244,0.10924306340847592,1,7,0,Spring,2022,3,10,285.16014124976914,223.86502488899788,288.113398662009
2022-03-08 08:00:00,278.2968415774518,24.58503943109534,75.2088707708733,395.8290300394301,99923.03636083804,12950.124625483237,0.12805744254716764,1,8,0,Spring,2022,3,10,293.4618016131136,256.3601106591461,288.09038514675484
2022-03-08 09:00:00,231.44448747299023,25.519789504952396,75.87728116100668,323.1930496591329,98867.46090904722,12883.397674618911,0.11881995311919762,1,9,0,Spring,2022,3,10,278.2968415774518,259.21275812189623,288.0579705549085
2022-03-08 10:00:00,241.2015058405428,18.986054951696328,73.09678619592236,228.53199704633337,99714.14247733912,12895.538297059638,0.10979656640885585,1,10,0,Spring,2022,3,10,231.44448747299023,250.06751823995054,287.92220643663023
2022-03-08 11:00:00,227.54106993828864,21.69245841336013,72.91102213810098,118.29686650180835,100452.86103593397,12814.750701898893,0.11797287291517758,1,11,0,Spring,2022,3,10,241.2015058405428,251.63576913087363,287.811366764726
2022-03-08 12:00:00,238.186483188663,24.9502283447904,74.61831263561366,5.5974195737108925e-14,99280.8757437316,12797.162450482672,0.12018051302872793,1,12,0,Spring,2022,3,10,227.54106993828864,233.14031089651616,287.78980071110755
2022-03-08 13:00:00,219.9864069639382,27.8269107622034,75.26014051423734,0.0,100347.94201105185,12919.940422269805,0.1147542493860127,1,13,0,Spring,2022,3,10,238.186483188663,268.125995845846,287.7320372112241
2022-03-08 14:00:00,245.45776683332582,23.75350723813082,69.144577095654,0.0,99777.29193581511,12667.869825484193,0.11234301967834542,1,14,0,Spring,2022,3,10,219.9864069639382,219.38496819587203,287.697661538181
2022-03-08 15:00:00,250.27130089258793,22.255913940321737,74.72167347381041,0.0,99990.61242466253,13121.410357325149,0.12148295784669084,1,15,0,Spring,2022,3,10,245.45776683332582,248.7974120796661,287.69456809125165
2022-03-08 16:00:00,259.2723397266984,23.346126940570322,82.8944530970872,0.0,99657.05024460806,12761.466528758698,0.11378090757206968,1,16,0,Spring,2022,3,10,250.27130089258793,238.2597349168939,287.5569776305939
2022-03-08 17:00:00,283.47708764541045,26.461672661076374,72.95611443559604,0.0,99432.20874519102,12936.535546952307,0.11487022927795454,1,17,0,Spring,2022,3,10,259.2723397266984,268.85567759642424,287.6677876087231
2022-03-08 18:00:00,259.71069765926836,22.419991464530934,68.86550848916741,0.0,100717.12323413519,12849.270849525234,0.1267866837627946,1,18,0,Spring,2022,3,10,283.47708764541045,282.5707627877876,287.6199211840281
2022-03-08 19:00:00,317.32070885733657,22.113535809479497,74.29470306360842,0.0,100407.91951628575,13044.167965122331,0.11834722490099897,1,19,0,Spring,2022,3,10,259.71069765926836,313.5764707486626,287.64236622697734
2022-03-08 20:00:00,331.7217153715228,22.74643277841594,71.47871934291908,0.0,100322.36051475102,13033.215266947183,0.11391398843574824,1,20,0,Spring,2022,3,10,317.32070885733657,292.90995227897355,287.50446923650213
2022-03-08 21:00:00,353.86467050198854,21.80526260626258,68.36007427693086,0.0,100454.27774110096,13015.535566112434,0.11552208784186344,1,21,0,Spring,2022,3,10,331.7217153715228,320.49075693843656,287.6400067242799
2022-03-08 22:00:00,330.6176381774297,23.957260454769596,75.74762571220366,0.0,100251.35743615124,12680.349545469015,0.12193103762886465,1,22,0,Spring,2022,3,10,353.86467050198854,331.1970769666056,287.65802995069856
2022-03-08 23:00:00,345.53118151667076,26.961276739719125,71.50037321778517,0.0,100472.06562789012,12875.636622065684,0.1221095984471625,1,23,0,Spring,2022,3,10,330.6176381774297,338.7909722910868,287.48472253566683
2022-03-09 00:00:00,361.65584202903557,24.460727861981574,71.64039801981752,0.0,99668.0496270098,13241.423223360092,0.12332856510994096,2,0,0,Spring,2022,3,10,345.53118151667076,318.5214131355453,287.5621171217477
2022-03-09 01:00:00,323.2479431867981,23.30986231149694,75.53110575601085,119.18245462682916,100688.84344363952,12852.594076676945,0.12402138499008455,2,1,0,Spring,2022,3,10,361.65584202903557,342.6376172795949,287.4794864692971
2022-03-09 02:00:00,344.62150653121154,23.230946777918426,67.09809587727223,230.24282192915857,100644.21552976867,13130.827532871897,0.1216676159278645,2,2,0,Spring,2022,3,10,323.2479431867981,358.9911131793411,287.34724564923994
2022-03-09 03:00:00,311.14667973393585,20.688187698356202,66.05612060282827,325.6125214112696,100190.24098375897,12918.942992744669,0.12304010679873995,2,3,0,Spring,2022,3,10,344.62150653121154,346.3771448602493,287.3520055667944
2022-03-09 04:00:00,324.6977321462737,25.580788870043833,78.11832982659355,398.79226565933635,99856.00272605747,12859.018559563432,0.11762192814562093,2,4,0,Spring,2022,3,10,311.14667973393585,305.019567476776,287.46249583672454
2022-03-09 05:00:00,313.09040094463575,23.658894921723913,65.10980085046349,444.79497603809875,99388.23539067512,12958.283405939552,0.11441089984324401,2,5,0,Spring,2022,3,10,324.6977321462737,314.62451717445214,287.5020621678567
2022-03-09 06:00:00,272.84595751446,23.453609488568265,69.88058037754712,460.48564385831725,100114.32888710209,12754.530353354494,0.1267898155410925,2,6,0,Spring,2022,3,10,313.09040094463575,285.16014124976914,287.0825331337215
2022-03-09 07:00:00,292.6445143918977,30.200784451439237,65.76477117714171,444.7949760380988,100842.45758983403,13100.946043238993,0.12440127319019591,2,7,0,Spring,2022,3,10,272.84595751446,293.4618016131136,287.29107487895135
2022-03-09 08:00:00,256.74428845751316,24.41207513248089,72.33328651983973,398.7922656593364,99419.5814133245,12750.186831031848,0.11859282076650463,2,8,0,Spring,2022,3,10,292.6445143918977,278.2968415774518,287.3705302415286
2022-03-09 09:00:00,249.49260634643645,22.310987215559148,76.90426259233973,325.61252141126965,100509.03757426281,13031.703681997713,0.11667816839163689,2,9,0,Spring,2022,3,10,256.74428845751316,231.44448747299023,287.3144473821275
2022-03-09 10:00:00,261.87291098001145,22.96185412333843,75.32565859774579,230.24282192915857,99764.28056304672,13136.69306097968,0.13143069802569957,2,10,0,Spring,2022,3,10,249.49260634643645,241.2015058405428,287.24807556630566
2022-03-09 11:00:00,260.2867588856871,26.111460734143026,86.72333580137033,119.18245462682926,99806.95110759237,13006.117373975645,0.11547758791640093,2,11,0,Spring,2022,3,10,261.87291098001145,227.54106993828864,287.26264132385523
2022-03-09 12:00:00,246.26027048434236,24.041110136825043,80.1985469430289,5.6393226980439626e-14,99412.27050436857,12807.167942581487,0.12113614862569749,2,12,0,Spring,2022,3,10,260.2867588856871,238.186483188663,287.3885044935656
2022-03-09 13:00:00,241.39801230720929,20.938013359114784,70.1081796033009,0.0,99623.75353671651,12958.112612694076,0.11664879478887473,2,13,0,Spring,2022,3,10,246.26027048434236,219.9864069639382,287.51216011839136
2022-03-09 14:00:00,262.9940387188968,25.653027184899923,68.77869382995185,0.0,100323.39104278057,12774.127997887079,0.11794405038810576,2,14,0,Spring,2022,3,10,241.39801230720929,245.45776683332582,287.7048327277266
2022-03-09 15:00:00,242.88605818556195,22.478281144671527,88.29740855896141,0.0,100385.56378437839,12878.705105702704,0.1162488432918874,2,15,0,Spring,2022,3,10,262.9940387188968,250.27130089258793,287.63551223383666
2022-03-09 16:00:00,282.6640164887122,27.56116486818461,80.07682888275072,0.0,100117.9290405383,12816.31463090438,0.1091790487627603,2,16,0,Spring,2022,3,10,242.88605818556195,259.2723397266984,287.70968753197496
2022-03-09 17:00:00,264.38469355056776,25.974665447178815,77.71081689043176,0.0,99749.59356762008,12768.72187720018,0.12195081441933801,2,17,0,Spring,2022,3,10,282.6640164887122,283.47708764541045,287.6816347381206
2022-03-09 18:00:00,284.5659468956062,22.919925524432013,75.13822791516199,0.0,99448.22139888388,13047.08631254035,0.12328393641954817,2,18,0,Spring,2022,3,10,264.38469355056776,259.71069765926836,287.6746895408887
2022-03-09 19:00:00,284.7090294953256,26.37660203921974,76.13157669145899,0.0,100030.87923340511,13117.759547783013,0.1166768768063515,2,19,0,Spring,2022,3,10,284.5659468956062,317.32070885733657,287.61105222506353
2022-03-09 20:00:00,315.08747694950716,23.950280336804322,67.35360247667177,0.0,99817.5228478917,13131.625964176625,0.13303149065984335,2,20,0,Spring,2022,3,10,284.7090294953256,331.7217153715228,287.55385849482764
2022-03-09 21:00:00,355.7711769827109,25.520116665993953,75.54916470506774,0.0,100105.59071121871,12969.394881413114,0.12141650322873751,2,21,0,Spring,2022,3,10,315.08747694950716,353.86467050198854,287.70913915086726
2022-03-09 22:00:00,363.62814497897705,24.784034950338466,75.12012584137896,0.0,99839.38115008983,13214.800236992172,0.12083637249920044,2,22,0,Spring,2022,3,10,355.7711769827109,330.6176381774297,287.8167523166651
2022-03-09 23:00:00,370.8507240201393,22.121856005767768,70.2432746385765,0.0,99852.16760665727,12785.591600312431,0.12193475285473829,2,23,0,Spring,2022,3,10,363.62814497897705,345.53118151667076,287.9772004396467
2022-03-10 00:00:00,326.9601221349537,22.626025589053025,71.77618393836316,0.0,100079.48034305623,13184.57152156446,0.11703513270833017,3,0,0,Spring,2022,3,10,370.8507240201393,361.65584202903557,288.136218114896
2022-03-10 01:00:00,390.8217969607635,25.97304688885027,82.04469817342334,120.03272641837609,100176.09623232186,13109.453927283055,0.11511196441712973,3,1,0,Spring,2022,3,10,326.9601221349537,323.2479431867981,288.43938118636936
2022-03-10 02:00:00,356.4339083482623,23.243574589474868,73.84294160473125,231.88542089479907,100611.96064504886,12935.508002940016,0.11619327284101057,3,2,0,Spring,2022,3,10,390.8217969607635,344.62150653121154,288.6560524495632
2022-03-10 03:00:00,341.83759627127534,23.105828327203955,84.82467271887111,327.93550714601844,99831.50583296265,12972.154814274487,0.11727455850595675,3,3,0,Spring,2022,3,10,356.4339083482623,311.14667973393585,288.5763327668147
2022-03-10 04:00:00,321.25959280915754,22.00288009498924,65.76541902376864,401.6373305242858,100272.74725852614,13134.802845781336,0.12280323167769858,3,4,0,Spring,2022,3,10,341.83759627127534,324.6977321462737,288.7740396085763
2022-03-10 05:00:00,272.5223179871607,24.76032338487487,71.85816527507681,447.9682335643945,100901.81102951604,13059.915548929204,0.11811102660026841,3,5,0,Spring,2022,3,10,321.25959280915754,313.09040094463575,288.813482549002
2022-03-10 06:00:00,281.47020452991785,28.03817509217424,66.73242344997097,463.77084178959825,100286.03816211378,12979.838108953634,0.12309364713357147,3,6,0,Spring,2022,3,10,272.5223179871607,272.84595751446,288.68124411091316
2022-03-10 07:00:00,269.0720890703322,21.778059425179404,68.42170393674638,447.96823356439455,100582.1254967825,12837.494073880214,0.11369204220634821,3,7,0,Spring,2022,3,10,281.47020452991785,292.6445143918977,288.631215643952
2022-03-10 08:00:00,262.9037522861187,23.961564167033465,70.32778767790907,401.63733052428586,99689.68633036564,12742.682863320935,0.11677851874561167,3,8,0,Spring,2022,3,10,269.0720890703322,256.74428845751316,288.6147431634919
2022-03-10 09:00:00,246.65558850722527,26.737566364518806,76.04536434005851,327.9355071460185,99639.82217982583,12949.204628410653,0.11643853162070605,3,9,0,Spring,2022,3,10,262.9037522861187,249.49260634643645,288.51762711440193
2022-03-10 10:00:00,245.277806597582,23.753842471196517,75.8029470616075,231.88542089479907,99920.31293580754,12698.672844103727,0.10091478306911635,3,10,0,Spring,2022,3,10,246.65558850722527,261.87291098001145,288.5298486169471
2022-03-10 11:00:00,252.35488094457602,24.817868846187416,71.07236460806753,120.03272641837619,99973.53005739313,13073.986344243542,0.1177101636497024,3,11,0,Spring,2022,3,10,245.277806597582,260.2867588856871,288.6517989347273
2022-03-10 12:00:00,243.40744998757884,21.78833819739419,63.32981841952265,5.679554769355051e-14,100535.41225855798,12572.679169884454,0.11481196975623378,3,12,0,Spring,2022,3,10,252.35488094457602,246.26027048434236,288.66334941108454
2022-03-10 13:00:00,235.52754172650182,24.769739448103245,81.85728057136632,0.0,99635.15802540933,12988.93932966019,0.1222855861538209,3,13,0,Spring,2022,3,10,243.40744998757884,241.39801230720929,288.75860121499295
2022-03-10 14:00:00,241.34567375683673,23.538836723678852,73.03999262602377,0.0,99955.6860449012,12872.176978240532,0.12366308046792528,3,14,0,Spring,2022,3,10,235.52754172650182,262.9940387188968,288.56604995944116
2022-03-10 15:00:00,285.269844885843,25.884585245047674,68.88736535469987,0.0,100537.4126235066,12839.65890616134,0.11299869749395709,3,15,0,Spring,2022,3,10,241.34567375683673,242.88605818556195,288.835787340367
2022-03-10 16:00:00,257.6649230309122,26.28789735681745,75.843470111556,0.0,100107.77179169934,12872.234353454249,0.11877277817230962,3,16,0,Spring,2022,3,10,285.269844885843,282.6640164887122,288.94288497203496
2022-03-10 17:00:00,294.53255491849296,29.092252537725177,75.49104205882144,0.0,99994.5915148477,12351.087777312696,0.11360140326602607,3,17,0,Spring,2022,3,10,257.6649230309122,264.38469355056776,289.0068603134356
2022-03-10 18:00:00,291.1120155802247,25.0723916001151,72.85543388120573,0.0,100119.24881073346,12839.162280932256,0.12162243337168442,3,18,0,Spring,2022,3,10,294.53255491849296,284.5659468956062,289.10658986117517
2022-03-10 19:00:00,265.3534801107287,24.564717886852282,75.21147128441308,0.0,99436.22374924457,12754.003488738004,0.11656483691700834,3,19,0,Spring,2022,3,10,291.1120155802247,284.7090294953256,288.7458599446174
2022-03-10 20:00:00,362.9455754590876,24.30189385684262,68.69366700416546,0.0,99428.12344287902,12756.53877382728,0.1173297634969753,3,20,0,Spring,2022,3,10,265.3534801107287,315.08747694950716,289.2924910902917
2022-03-10 21:00:00,348.1247342667444,23.206792668066573,78.26838042208797,0.0,99205.89312418319,13551.737007720367,0.11891603123993796,3,21,0,Spring,2022,3,10,362.9455754590876,355.7711769827109,289.63997034274723
2022-03-10 22:00:00,380.03136367215626,24.59009294061133,69.4844807324212,0.0,100103.3408936848,12649.758034732014,0.12142958104421943,3,22,0,Spring,2022,3,10,348.1247342667444,363.62814497897705,289.98382736702933
2022-03-10 23:00:00,356.19785067399147,23.322322433409887,71.4409679296884,0.0,100459.4273749215,13006.769797607365,0.12027551038197037,3,23,0,Spring,2022,3,10,380.03136367215626,370.8507240201393,290.1051830213547
2022-03-11 00:00:00,340.04548735118664,24.344480384883106,77.41042200076289,0.0,100382.79324230194,12774.71957997735,0.1219660106600117,4,0,0,Spring,2022,3,10,356.19785067399147,326.9601221349537,290.216868374539
2022-03-11 01:00:00,349.05741218021785,26.642753503559796,80.18620774505618,120.84742992256686,100571.8139962824,12751.394894152469,0.12359384697755761,4,1,0,Spring,2022,3,10,340.04548735118664,390.8217969607635,290.31389807110185
2022-03-11 02:00:00,320.1220897975036,21.994473301784595,82.0952857602367,233.45930720573125,100727.11110952694,12664.476533567662,0.1193344418631759,4,2,0,Spring,2022,3,10,349.05741218021785,356.4339083482623,290.0266154760726
2022-03-11 03:00:00,307.63888267932117,26.287315554601967,79.44540411233787,330.16131851257205,100072.32369224408,13159.497294731365,0.11482203118755673,4,3,0,Spring,2022,3,10,320.1220897975036,341.83759627127534,289.99424434800704
2022-03-11 04:00:00,358.4629156640017,26.641788567023607,72.54605200099611,404.3633815801574,99967.69614111322,13174.720223976017,0.1119935136489856,4,4,0,Spring,2022,3,10,307.63888267932117,321.25959280915754,290.45217786500046
2022-03-11 05:00:00,299.18561873829685,23.77142137836172,66.4612475745027,451.0087484351389,100737.98234742123,12809.784413014986,0.11618582775461267,4,5,0,Spring,2022,3,10,358.4629156640017,272.5223179871607,290.45355578259415
2022-03-11 06:00:00,288.3108596570571,19.76384863432669,81.19169084801948,466.9186144114626,99649.49240166145,13116.264784372126,0.12112422780922635,4,6,0,Spring,2022,3,10,299.18561873829685,281.47020452991785,290.56305149312556
2022-03-11 07:00:00,283.56793149386976,22.791914458155013,81.0198928645299,451.00874843513895,99410.73368980837,12726.671565644272,0.1130845807869801,4,7,0,Spring,2022,3,10,288.3108596570571,269.0720890703322,290.53302098244757
2022-03-11 08:00:00,262.37222936086476,26.601547525466096,70.80653215323754,404.3633815801575,99830.56027371545,12853.617269994056,0.12536892093235122,4,8,0,Spring,2022,3,10,283.56793149386976,262.9037522861187,290.45603177059996
2022-03-11 09:00:00,272.26678171615697,23.961822307746115,78.77235810912782,330.1613185125721,99772.1283453329,13069.629979786221,0.11474556565542526,4,9,0,Spring,2022,3,10,262.37222936086476,246.65558850722527,290.5663896772006
2022-03-11 10:00:00,243.96057366628867,22.008953967754056,72.50552395035132,233.45930720573125,100024.16337291051,12733.594927342305,0.11943546447371033,4,10,0,Spring,2022,3,10,272.26678171615697,245.277806597582,290.4995415268159
2022-03-11 11:00:00,309.11384925396726,22.998008589887444,81.67279733756367,120.84742992256697,99574.99015442844,12785.974911533753,0.12738162617084844,4,11,0,Spring,2022,3,10,243.96057366628867,252.35488094457602,291.0421325492263
2022-03-11 12:00:00,203.2507820716138,25.688798485352983,71.59208960798611,5.71810386601315e-14,100184.86657238167,12938.737729562059,0.1190887730128776,4,12,0,Spring,2022,3,10,309.11384925396726,243.40744998757884,290.7056698343874
2022-03-11 13:00:00,225.67857983299348,25.101025568746635,84.05966935774754,0.0,99715.44397980475,12941.295821616848,0.11453956746019074,4,13,0,Spring,2022,3,10,203.2507820716138,235.52754172650182,290.68980855463343
2022-03-11 14:00:00,266.57255315067613,23.529694234004488,78.09701565799624,0.0,100614.10191317793,12718.173919761735,0.10744924868976434,4,14,0,Spring,2022,3,10,225.67857983299348,241.34567375683673,290.6186001858588
2022-03-11 15:00:00,219.92799543361681,23.2739096087145,83.15413714343495,0.0,99402.71724828014,13380.43177606131,0.12203075898412881,4,15,0,Spring,2022,3,10,266.57255315067613,285.269844885843,290.46214169552286
2022-03-11 16:00:00,268.98869436027263,23.224042134256234,71.84742657175562,0.0,99930.26359197396,12765.071323695767,0.12155095367372083,4,16,0,Spring,2022,3,10,219.92799543361681,257.6649230309122,290.5400696297148
2022-03-11 17:00:00,268.6405722882524,22.162738063346872,76.19156094222598,0.0,99832.54285421125,13124.391575456684,0.12288043297251677,4,17,0,Spring,2022,3,10,268.98869436027263,294.53255491849296,290.52405549635193
2022-03-11 18:00:00,290.48451458896795,27.23830981128276,69.3200169282832,0.0,100115.44496133523,13053.008268977184,0.12056545327454042,4,18,0,Spring,2022,3,10,268.6405722882524,291.1120155802247,290.46178812191164
2022-03-11 19:00:00,325.3311041794531,23.3629174939212,78.386359180601,0.0,100463.35224141335,12772.76331043439,0.11731758894792509,4,19,0,Spring,2022,3,10,290.48451458896795,265.3534801107287,290.42646042984603
2022-03-11 20:00:00,317.5384814390041,26.44187547399487,78.66162058419064,0.0,100133.10545319447,13026.489056653794,0.11606816158866398,4,20,0,Spring,2022,3,10,325.3311041794531,362.9455754590876,290.40637664713256
2022-03-11 21:00:00,308.01867278695045,27.05019053618878,86.15153251101094,0.0,99935.7044008244,12765.720395666782,0.12020862056969027,4,21,0,Spring,2022,3,10,317.5384814390041,348.1247342667444,290.050274467616
2022-03-11 22:00:00,353.70653511694945,26.004180228639797,76.57661190610327,0.0,100345.62751888264,12948.007262649826,0.12494982579159411,4,22,0,Spring,2022,3,10,308.01867278695045,380.03136367215626,290.30313210975015
2022-03-11 23:00:00,341.2035978169444,23.144317806907782,77.78688393253549,0.0,100421.51238470807,13098.649316808947,0.10520284478480764,4,23,0,Spring,2022,3,10,353.70653511694945,356.19785067399147,290.3759805844072
2022-03-12 00:00:00,313.3912253823881,24.90530104980165,71.50269672158346,0.0,100134.59989835217,12828.21245666423,0.12469345962931377,5,0,1,Spring,2022,3,10,341.2035978169444,340.04548735118664,290.3544405880025
2022-03-12 01:00:00,323.9736587227332,24.0494496563466,76.56374546727857,121.62632372517042,100193.79591365324,13022.152205239237,0.11854750879118976,5,1,1,Spring,2022,3,10,313.3912253823881,349.05741218021785,290.32596748250904
2022-03-12 02:00:00,331.17816560089784,22.290437147668175,71.95739256066445,234.9640144854738,100323.3177731478,12824.653651978115,0.11916374258097544,5,2,1,Spring,2022,3,10,323.9736587227332,320.1220897975036,290.4041054617556
2022-03-12 03:00:00,340.77179816933,24.74655943257164,74.43615239831237,332.2892959549855,99178.03663707538,12974.984378214225,0.12347619752062301,5,3,1,Spring,2022,3,10,331.17816560089784,307.63888267932117,290.67926150728664
2022-03-12 04:00:00,310.884297784671,21.73976128680883,74.72942691183134,406.9696110391903,99824.59739427177,12961.083559082546,0.11914613981369343,5,4,1,Spring,2022,3,10,340.77179816933,358.4629156640017,290.5502699931753
2022-03-12 05:00:00,323.6694020582331,26.47319964605156,72.09532423735652,453.91561968015594,100188.11696560433,12866.528357785557,0.12112895747048363,5,5,1,Spring,2022,3,10,310.884297784671,299.18561873829685,290.60839539142916
2022-03-12 06:00:00,290.75251354151766,23.168606274531648,74.17157408681234,469.9280289709477,99854.19625811282,12573.591104102103,0.11183055884905935,5,6,1,Spring,2022,3,10,323.6694020582331,288.3108596570571,290.6734711906397
2022-03-12 07:00:00,264.1607782959617,24.50016018087411,71.98037275553527,453.915619680156,99855.92655518091,13096.034152151697,0.1186128947554284,5,7,1,Spring,2022,3,10,290.75251354151766,283.56793149386976,290.5638993346468
2022-03-12 08:00:00,266.8859513091155,24.664416612220716,71.95819297893317,406.9696110391904,100187.45077139996,13337.951274406016,0.12253202819955336,5,8,1,Spring,2022,3,10,264.1607782959617,262.37222936086476,290.63476976351797
2022-03-12 09:00:00,267.2531240579019,23.58003092172028,79.24017186161373,332.28929595498556,100198.82248700771,12967.778439255073,0.11804176917534988,5,9,1,Spring,2022,3,10,266.8859513091155,272.26678171615697,290.7270436905893
2022-03-12 10:00:00,243.22728155789636,25.27122847207898,74.73391681323443,234.9640144854738,100233.52967728545,12817.248333948366,0.11834181737826328,5,10,1,Spring,2022,3,10,267.2531240579019,243.96057366628867,290.64659601093
2022-03-12 11:00:00,218.56274278202224,23.148033555883384,75.59217996510375,121.62632372517054,99603.88826913985,12981.474494629207,0.12082022986642894,5,11,1,Spring,2022,3,10,243.22728155789636,309.11384925396726,290.5220066214327
2022-03-12 12:00:00,246.88390492249982,25.840435464042923,66.5703247591747,5.754958565088958e-14,99291.0983197229,13169.061380015775,0.12215549906726812,5,12,1,Spring,2022,3,10,218.56274278202224,203.2507820716138,290.5704351653448
2022-03-12 13:00:00,221.4477722793702,21.405881508634934,75.97414026325431,0.0,100402.19339117626,13195.764717333004,0.12760829743582405,5,13,1,Spring,2022,3,10,246.88390492249982,225.67857983299348,290.675346706824
2022-03-12 14:00:00,275.9044032956774,24.35060002822126,76.50896592397855,0.0,99628.79224625575,13122.193282673989,0.12219778986966866,5,14,1,Spring,2022,3,10,221.4477722793702,266.57255315067613,290.7505052545378
2022-03-12 15:00:00,279.8514853105908,27.975698867245,71.86515549065861,0.0,99594.23732186387,13028.892056614948,0.12675757915909275,5,15,1,Spring,2022,3,10,275.9044032956774,219.92799543361681,290.751464684222
2022-03-12 16:00:00,256.0889238468741,22.097178219917282,84.28199698540583,0.0,99549.12423729399,13074.916243068812,0.11951495618537396,5,16,1,Spring,2022,3,10,279.8514853105908,268.98869436027263,290.6009119447313
2022-03-12 17:00:00,288.8446494118973,22.74235092807873,62.41071228318204,0.0,100575.51507066777,12963.51317787502,0.10815724109317315,5,17,1,Spring,2022,3,10,256.0889238468741,268.6405722882524,290.7527813215423
2022-03-12 18:00:00,287.4629063903965,25.125656568446264,77.7786842829551,0.0,100106.01340604323,12748.648805700013,0.11785947566579581,5,18,1,Spring,2022,3,10,288.8446494118973,290.48451458896795,290.61930370698894
2022-03-12 19:00:00,332.015294249824,24.45700443300763,77.42087262887668,0.0,100171.26169919227,12864.145904981275,0.11594958747262266,5,19,1,Spring,2022,3,10,287.4629063903965,325.3311041794531,290.75648143913037
2022-03-12 20:00:00,282.22983655822003,24.79910106767555,76.56476326409943,0.0,100344.77559161374,12875.271758144168,0.11968475116826346,5,20,1,Spring,2022,3,10,332.015294249824,317.5384814390041,290.66821542147517
2022-03-12 21:00:00,329.37064752932065,25.07621512942376,74.73791213229548,0.0,99978.81473479222,12998.367389368923,0.11839412076146764,5,21,1,Spring,2022,3,10,282.22983655822003,308.01867278695045,290.7399478805804
2022-03-12 22:00:00,313.9503297326639,25.367283806251972,76.61024521722756,0.0,100506.34423133286,12587.058590996907,0.12131700977599505,5,22,1,Spring,2022,3,10,329.37064752932065,353.70653511694945,290.64927891627303
2022-03-12 23:00:00,346.4538802778029,26.31724055304088,78.19772600188183,0.0,99401.59842201023,13042.063595190817,0.11664831059536482,5,23,1,Spring,2022,3,10,313.9503297326639,341.2035978169444,291.00953340302607
